ID,P.Value,logFC,Gene.symbol
220691_at,0.4949259,0.36502364,
206545_at,0.4949306,0.33397651,CD28
201633_s_at,0.495031,-0.33356639,CYB5B
209995_s_at,0.4950672,-0.22623609,TCL1A
221575_at,0.4951161,0.17292765,SCLY
202862_at,0.4952756,-0.19921321,FAH
211392_s_at,0.4952941,0.21214299,PATZ1
205547_s_at,0.4953278,0.27374526,TAGLN
215377_at,0.4954029,-0.52098224,CTBP2
203462_x_at,0.4954043,0.14785415,EIF3B
203857_s_at,0.4954535,0.23660748,MIR7110///PDIA5
211399_at,0.4955068,0.2987254,FGFR2
207991_x_at,0.4955425,0.26270215,ACRV1
215813_s_at,0.4955856,0.1968221,PTGS1
213379_at,0.4956108,-0.2254521,COQ2
219121_s_at,0.4957104,-0.52018306,ESRP1
206226_at,0.4957176,0.28926495,HRG
31874_at,0.4957301,0.31788529,GAS2L1
208975_s_at,0.4957566,-0.2663424,KPNB1
205183_at,0.4958178,0.29820845,HNRNPD
208447_s_at,0.4958952,0.18008677,PRPS1
45297_at,0.495913,0.31603384,EHD2
211387_x_at,0.4959425,0.29607599,RNGTT
201222_s_at,0.4959569,-0.25013596,RAD23B
212818_s_at,0.4959844,0.16592619,ASB1
218633_x_at,0.4960234,0.16402962,ABHD10
210235_s_at,0.4960316,0.23391222,PPFIA1
203412_at,0.4960757,0.17623584,LZTR1
214789_x_at,0.4960952,0.13584744,SRSF8
201979_s_at,0.4962402,-0.54706253,PPP5C
205748_s_at,0.4962703,0.36397015,RNF126
214335_at,0.496392,0.21311317,RPL18
215089_s_at,0.4964007,-0.62120333,RBM10
201998_at,0.4964747,0.17202326,ST6GAL1
200740_s_at,0.496546,0.198182,SUMO3
216641_s_at,0.4966208,0.27420469,LAD1
204374_s_at,0.4966755,0.28985544,GALK1
211166_at,0.4966759,-0.42215784,FAM153A
203012_x_at,0.4966888,-0.138995,RPL23A
207712_at,0.496722,0.574384,BAGE
219068_x_at,0.4967339,-0.18626526,ATAD3B///ATAD3A
200710_at,0.4967817,-0.2366827,ACADVL
209231_s_at,0.4968643,-0.1682488,DCTN5
221980_at,0.4968964,-0.57611727,EMILIN2
206585_at,0.4969933,0.5680826,MKRN3
218610_s_at,0.4971273,0.680192,CPPED1
212744_at,0.4974416,-0.31310319,BBS4
204925_at,0.4974645,0.22848219,CTNS
221767_x_at,0.4974698,0.18242633,HDLBP
220597_s_at,0.4974829,-0.14590816,ARL6IP4
217792_at,0.4975345,-0.14695196,SNX5
216833_x_at,0.4975666,0.2921081,GYPB
211316_x_at,0.4976032,0.18279622,CFLAR
208146_s_at,0.4976234,-0.43920069,CPVL
217710_x_at,0.4976524,0.28153131,ITPK1
220760_x_at,0.4977081,0.22166241,ZNF665
207292_s_at,0.4978845,0.16508546,MAPK7
213995_at,0.4979061,-0.31651182,ATP5S
212254_s_at,0.4979421,0.15396498,DST
214643_x_at,0.4979474,0.1952824,BIN1
212803_at,0.497969,0.24516204,NAB2
41856_at,0.4979776,0.17526937,UNC5B
211554_s_at,0.4980164,0.22289243,APAF1
201459_at,0.4980622,-0.28210314,RUVBL2
209013_x_at,0.4980694,-0.34049052,TRIO
212489_at,0.4981362,0.48045049,COL5A1
214548_x_at,0.4981538,-0.15394351,GNAS
216119_s_at,0.4982145,-0.29675914,SPEF1
200034_s_at,0.4982894,-0.1993045,RPL6
216461_at,0.4983088,-0.4225374,
211500_at,0.4983439,0.21177852,MAPK11
212591_at,0.4986175,0.19330652,ARID4B///RBM34
218416_s_at,0.4986522,-0.36244706,SLC48A1
215861_at,0.4987215,0.34608408,LOC101927770
213680_at,0.498723,0.23531998,KRT6B
214647_s_at,0.4988501,-0.39995709,HFE
216526_x_at,0.4988746,-0.21048571,HLA-C
209172_s_at,0.4988783,-0.25783621,CENPF
213711_at,0.4989121,-0.32054982,KRT81
217981_s_at,0.4989314,-0.19991545,TIMM10B
212680_x_at,0.4989524,0.34085083,PPP1R14B
206030_at,0.4989604,-0.23054182,ASPA
210823_s_at,0.4990687,0.47551376,PTPRS
219322_s_at,0.4990868,0.3251838,WRAP73
217151_at,0.4990969,-0.51045003,LOC101928457
218954_s_at,0.4991182,0.39821158,BRF2
211040_x_at,0.4991248,0.19222698,GTSE1
201531_at,0.4991689,0.48839254,ZFP36
219301_s_at,0.4992171,-0.26929843,CNTNAP2
219268_at,0.4992201,-0.21474339,ETNK2
203473_at,0.4993106,-0.19246829,SLCO2B1
212651_at,0.4993254,-0.24676882,RHOBTB1
200770_s_at,0.4993375,-0.24688294,LAMC1
203066_at,0.4993526,-0.23622703,CHST15
211739_x_at,0.4993637,0.19370653,GH1///CSHL1///CSH2///CSH1
201480_s_at,0.4993932,0.16429257,SUPT5H
210504_at,0.499476,0.31081263,KLF1
206965_at,0.4994898,0.40148421,KLF12
220524_at,0.4995313,-0.35811225,EPB41L4B
205798_at,0.499728,0.46315739,IL7R
221607_x_at,0.4997723,-0.15426281,ACTG1///ACTB
217183_at,0.4997941,-0.2863741,SPC24
219360_s_at,0.4998717,0.58303841,TRPM4
212840_at,0.4998845,0.22208729,UBXN7
216432_at,0.4998935,-0.33115393,SLC28A2
221514_at,0.4999302,0.19211693,UTP14A
204012_s_at,0.4999729,0.17865195,LCMT2
209957_s_at,0.5001524,-0.39149614,NPPA
201242_s_at,0.5001954,-0.20678442,ATP1B1
204569_at,0.5002733,0.28358925,ICK
213503_x_at,0.5003388,0.23592768,ANXA2
213880_at,0.5004191,0.21564815,LGR5
209931_s_at,0.5004559,-0.44417789,MFSD2B///FKBP1B
205695_at,0.5005062,-0.20033029,SDS
215148_s_at,0.5006671,0.23911988,APBA3
208340_at,0.5006971,0.45610118,LOC643733
202366_at,0.5007193,0.33021599,ACADS
221993_s_at,0.5007388,0.34328148,TSR3
219597_s_at,0.5007769,0.30420298,DUOX1
205793_x_at,0.5008218,-0.29667068,TNK1
206794_at,0.5008404,-0.47071751,ERBB4
202291_s_at,0.5008543,-0.6002676,MGP
206774_at,0.5008665,-0.24010318,FRMPD1
212359_s_at,0.5009353,0.24506857,ZSWIM8
219468_s_at,0.5009498,-0.4421047,CUEDC1
222372_at,0.5009686,0.31125067,MAGI1
211726_s_at,0.5010427,0.26110257,FMO2
202744_at,0.5010643,-0.49393462,SLC20A2
214375_at,0.5011021,-0.34652002,PPFIBP1
205807_s_at,0.5012489,0.19418986,TUFT1
210785_s_at,0.5012694,0.17854916,THEMIS2
212858_at,0.501297,0.21200587,PAQR4
207756_at,0.5013287,-0.33254325,
210276_s_at,0.501355,-0.38779261,NOL12///TRIOBP
203862_s_at,0.5014759,0.38222843,ACTN2
208795_s_at,0.5015094,-0.22858364,MCM7
204331_s_at,0.5016135,-0.45050522,MRPS12
218219_s_at,0.5016164,-0.21494281,LANCL2
202473_x_at,0.5016697,0.21546275,HCFC1
203515_s_at,0.5016818,-0.20807948,PMVK
200780_x_at,0.501694,-0.15918578,GNAS
219428_s_at,0.5016956,0.15320615,PXMP4
220622_at,0.5016985,0.44775876,LRRC31
206908_s_at,0.5017137,0.15105457,CLDN11
203055_s_at,0.5017391,0.17108635,LOC100505585///ARHGEF1
222142_at,0.5018039,-0.65898,CYLD
204184_s_at,0.5018603,0.28367988,GRK3
212829_at,0.5018712,0.22811361,PIP4K2A
35147_at,0.5018851,0.22912402,MCF2L
220420_at,0.5019626,0.41572911,LMAN1L
204908_s_at,0.5020188,0.43984229,MIR8085///BCL3
205448_s_at,0.5020522,0.1655988,MAP3K12
214881_s_at,0.5020598,-0.70726534,UBTF
205512_s_at,0.5021449,0.17549908,AIFM1
208956_x_at,0.50216,0.18731755,DUT
203600_s_at,0.5022311,0.1701066,FAM193A
203913_s_at,0.5022504,0.73747031,HPGD
201104_x_at,0.5023895,-0.27600369,NBPF25P///NBPF26///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF14
209125_at,0.5025265,-0.38502178,KRT6A
211781_x_at,0.502601,0.4810861,
214238_at,0.5026123,0.31230952,GDF7
210193_at,0.5026296,-0.33206839,MOBP
218574_s_at,0.5026337,0.1664519,LMCD1
219109_at,0.5027154,0.26935489,SPAG16
220053_at,0.5027452,0.41183525,GDF3
217479_at,0.5027529,0.5064014,SHISA6
214804_at,0.502757,-0.4558157,CENPI
208005_at,0.5027664,-0.41635549,NTN1
204826_at,0.5027732,0.46865887,CCNF
207572_at,0.5028426,0.27150507,EFCAB2
214543_x_at,0.5029212,-0.19880585,QKI
201317_s_at,0.5029841,-0.20757354,PSMA2
217304_at,0.50305,-0.22206287,SHMT1
209601_at,0.503083,0.29061014,ACOX1
217427_s_at,0.5031674,0.27111839,HIRA
214130_s_at,0.5032071,-0.86411638,LOC101930416///LOC101929792///LOC100996724///PDE4DIP
206970_at,0.5032408,-0.65950215,CNTN2
204041_at,0.5032491,0.21662681,MAOB
1053_at,0.5033703,-0.53436409,RFC2
216000_at,0.5034089,0.42547283,
204305_at,0.5035987,-0.2099437,MIPEP
220403_s_at,0.5037621,0.32382772,TP53AIP1
218934_s_at,0.5037757,-0.37777709,HSPB7
200657_at,0.5037806,-0.28224474,SLC25A5
207566_at,0.5037827,0.24105081,MR1
208054_at,0.5038543,-0.47309736,HERC4
215619_at,0.5039059,0.68176552,
219148_at,0.5039066,-0.29996496,PBK
219927_at,0.5039149,0.40774762,FCF1
218767_at,0.5039191,0.36325858,REXO4
205920_at,0.5039849,-0.22606695,SLC6A6
207104_x_at,0.5039963,-0.20171042,LILRB1
207388_s_at,0.504087,0.23098248,PTGES
211955_at,0.5040989,-0.18394059,IPO5
212875_s_at,0.5042919,0.21235728,C2CD2
220892_s_at,0.504315,-0.41126104,PSAT1
215948_x_at,0.5043312,0.19103328,ZMYM5
214977_at,0.5045222,0.47617795,
204269_at,0.5046553,0.22491424,PIM2
212124_at,0.5047176,0.13772095,ZMIZ1
210654_at,0.5048567,0.38559386,TNFRSF10D
205599_at,0.504859,0.26772735,TRAF1
214778_at,0.5048934,-0.29345421,MEGF8
205657_at,0.5049444,-0.39111147,HAAO
207860_at,0.5049586,0.44631956,NCR1
214784_x_at,0.5049897,0.16744304,XPO6
32723_at,0.5050223,0.17737045,CSTF1
205097_at,0.5050439,0.24962538,SLC26A2
207272_at,0.5050576,0.57444322,ZNF80
218914_at,0.5051523,0.26877574,RRNAD1
218648_at,0.5051627,0.15456884,CRTC3
218443_s_at,0.5051653,0.20538104,DAZAP1
203742_s_at,0.5051945,0.23097364,LOC732360///TDG
206409_at,0.5052595,0.26655799,TIAM1
209335_at,0.5052934,0.26164897,DCN
220532_s_at,0.5053576,-0.53249095,TMEM176B
218178_s_at,0.5053649,-0.38075377,CHMP1B
211925_s_at,0.5054284,0.48712407,PLCB1
209872_s_at,0.5054517,-0.33868067,PKP3
220929_at,0.5055188,0.30863695,GALNT8
208831_x_at,0.5056732,-0.38978812,SUPT6H
220129_at,0.5057259,-0.279631,CCDC169-SOHLH2///SOHLH2
201075_s_at,0.5057345,-0.23969294,SMARCC1
220985_s_at,0.5057913,-0.30367512,RNF170
216607_s_at,0.5058474,0.19261887,LRRD1///CYP51A1
221546_at,0.5058771,-0.3312775,PRPF18
221914_at,0.5058989,-0.2261309,SYN1
51774_s_at,0.5059263,0.17624492,UBE2D4
209632_at,0.5059362,0.24103527,PPP2R3A
200649_at,0.5059856,-0.27083524,NUCB1
203380_x_at,0.5060111,-0.14970616,SRSF5
209006_s_at,0.5060268,-0.7137225,RSRP1
206284_x_at,0.5062766,0.18237661,CLTB
219843_at,0.506301,0.2327884,IPP
221552_at,0.5064328,-0.13959217,ABHD6
210562_at,0.5065625,-0.30436415,GREB1
213151_s_at,0.5065639,-0.15613549,7-Sep
211776_s_at,0.5065746,-0.19403024,EPB41L3
218383_at,0.5066778,0.19080868,MIR4707///HAUS4
213812_s_at,0.5066886,-0.18056827,CAMKK2
217209_at,0.5067272,0.41085914,CEACAM3
216900_s_at,0.5067579,0.23912051,CHRNA4
222204_s_at,0.5068096,0.17928924,RRN3
37201_at,0.5068685,0.20494263,ITIH4
219803_at,0.5069525,-0.49750865,ANGPTL3
218085_at,0.5069708,0.18866397,CHMP5
215209_at,0.507006,0.63905088,SEC24D
212847_at,0.5070648,0.18789868,FUBP1
208985_s_at,0.5071874,-0.13567692,EIF3J
209966_x_at,0.5072563,-0.52990508,ESRRG
214846_s_at,0.5073087,0.1876629,ALPK3
212390_at,0.5073125,0.17312463,LOC101930416///LOC101929792///LOC100996724///PDE4DIP
212791_at,0.5074199,-0.22142137,C1orf216
215604_x_at,0.5074751,0.31881174,
216868_s_at,0.5074792,0.60251488,
208134_x_at,0.5075029,0.49159432,PSG2
215347_at,0.5075308,0.27713794,
218757_s_at,0.5076185,-0.17923879,UPF3B
218130_at,0.5076437,0.18122129,C17orf62
219097_x_at,0.5077844,-0.16511339,SMIM7
200053_at,0.5079265,-0.1966127,SPAG7
216427_at,0.5080035,0.36960221,TMEM92-AS1
209857_s_at,0.5080793,-0.28404922,SPHK2
203667_at,0.508103,-0.20363487,TBCA
212610_at,0.5081197,0.12679942,PTPN11
203279_at,0.5081829,0.15564572,EDEM1
209489_at,0.5081842,0.16433268,CELF1
221230_s_at,0.5082362,0.13514325,ARID4B
36888_at,0.5083408,0.20035026,HAUS5
213549_at,0.508416,0.19516769,PDZD8
205279_s_at,0.5084924,-0.32889624,GLRB
215093_at,0.5085009,0.19516639,NSDHL
215898_at,0.5085386,0.21174309,TTLL5
212736_at,0.5085388,0.19778486,C16orf45
217301_x_at,0.5085658,-0.18089775,RBBP4
207146_at,0.508639,-0.2664263,KRT32
206928_at,0.5087439,0.54551216,ZNF124
209965_s_at,0.5087476,0.18731942,RAD51D
202285_s_at,0.5087703,-0.48535418,TACSTD2
221702_s_at,0.5087769,-0.19949768,TM2D3
215667_x_at,0.5087895,-0.2100348,PMS2P9///PMS2P5
208974_x_at,0.508793,-0.18480344,KPNB1
210054_at,0.5088025,0.1952349,HAUS3
213910_at,0.5088066,0.39923254,IGFBP7
214171_s_at,0.5088759,0.28396525,U2AF2
40569_at,0.5089859,0.2328416,MZF1
209814_at,0.5090036,-0.17511069,ZNF330
221647_s_at,0.509008,0.141913,MIR6743///RIC8A
202851_at,0.5090661,0.2044439,AAGAB
217491_x_at,0.509112,-0.2370541,COX7C
222123_s_at,0.5091595,0.27799289,HIF3A
211198_s_at,0.5091679,-0.25009687,ICOSLG
218659_at,0.5091926,0.1394402,ASXL2
216673_at,0.5092027,-0.25085502,TTTY1B///TTTY1
204186_s_at,0.5092721,-0.23025,PPID
64440_at,0.5092745,0.21321836,IL17RC
206768_at,0.5094566,0.49826011,RPL3L
213568_at,0.5094926,-0.55620812,OSR2
212026_s_at,0.5095405,0.46523637,EXOC7
202146_at,0.5096134,0.27574922,IFRD1
212932_at,0.5096422,-0.56611009,RAB3GAP1
221316_at,0.5096739,0.37944467,CATSPERG
217256_x_at,0.5097829,-0.23126758,
204308_s_at,0.5098611,-0.19257269,TECPR2
211018_at,0.5098763,0.60057342,LSS
218222_x_at,0.5098992,0.34645676,ARNT
213547_at,0.5099482,0.19835075,CAND2
215121_x_at,0.5099612,0.30846236,CYAT1///IGLV1-44///IGLC1
203583_at,0.5099639,-0.20698832,UNC50
221321_s_at,0.5099757,-0.30034985,KCNIP2
222294_s_at,0.5100162,0.24543324,RAB27A
211709_s_at,0.5100238,-0.27572548,CLEC11A
59644_at,0.5100776,0.22075839,BMP2K
204422_s_at,0.5100964,0.26702888,FGF2
210627_s_at,0.5101486,0.17959347,MOGS
214941_s_at,0.5101545,0.21855283,PRPF40A
210826_x_at,0.5101618,0.14897444,RAD17
201460_at,0.5101722,0.15314754,MAPKAPK2
212882_at,0.5102226,0.16495516,KLHL18
220331_at,0.5102572,-0.3281255,CYP46A1
201374_x_at,0.5102578,0.31885563,PPP2CB
201910_at,0.5102585,-0.20922528,FARP1
221328_at,0.5103115,0.19055708,CLDN17
208763_s_at,0.5103516,0.18566456,TSC22D3
204276_at,0.5103941,0.25194421,TK2
207895_at,0.5104274,0.24918048,NAALADL1
219053_s_at,0.5106167,0.15011386,VPS37C
211112_at,0.5106282,0.37551741,SLC12A4
219281_at,0.5106925,-0.20892538,MSRA
218147_s_at,0.5107243,-0.23589764,GLT8D1
214782_at,0.5107731,0.39875416,CTTN
220486_x_at,0.5107931,0.19091721,LOC101928589///TMEM164
213265_at,0.510801,0.28828881,PGA4///PGA3///PGA5
220547_s_at,0.5108435,0.15475644,FAM35A
221411_at,0.5108859,0.33274147,HOXD12
209082_s_at,0.5109201,0.25356487,COL18A1
220868_s_at,0.5109365,-0.3244282,SLC7A10
202769_at,0.5109716,-0.14863829,CCNG2
40149_at,0.5110309,0.15056787,SH2B1
202658_at,0.5110483,-0.17526705,PEX11B
33736_at,0.511109,-0.20923952,STOML1
213855_s_at,0.5111374,-0.49267629,LIPE
200869_at,0.5111494,-0.25808159,SNORA68///RPL18A
219814_at,0.5111882,0.57420729,MBNL3
207668_x_at,0.5111957,-0.26474287,PDIA6
215313_x_at,0.511266,-0.23138583,HLA-A
207121_s_at,0.511272,0.14135439,MAPK6
221357_at,0.51128,0.58001737,CHRM4
219392_x_at,0.5113228,0.29965346,PRR11
210988_s_at,0.5113556,0.17498969,PRUNE1
221124_s_at,0.5113566,0.35262401,VSX1
219207_at,0.5113828,0.17677797,EDC3
215076_s_at,0.5114651,0.54729397,COL3A1
207443_at,0.511471,0.25767673,NR2E1
202192_s_at,0.5114983,-0.14566297,GAS7
202574_s_at,0.5115037,0.26090811,CSNK1G2
213035_at,0.5115756,0.20229166,ANKRD28
221022_s_at,0.5116019,0.29383145,PMFBP1
214475_x_at,0.5116149,-0.53453028,CAPN3
206360_s_at,0.511654,-0.24195621,SOCS3
215102_at,0.5117105,-0.41020188,DPY19L1P1
218804_at,0.5117351,0.68424828,ANO1
212692_s_at,0.5117359,0.17995197,LRBA
212300_at,0.5117687,0.26751401,TXLNA
201787_at,0.5117914,0.47746039,FBLN1
204527_at,0.5118207,-0.18173258,MYO5A
200948_at,0.5118341,-0.17937914,MLF2
219151_s_at,0.5118731,0.14476225,RABL2A///RABL2B
209503_s_at,0.5119027,-0.18043463,PSMC5
210714_at,0.5119417,0.315287,R3HDM1
215364_s_at,0.5121756,0.16662819,SZT2
213132_s_at,0.5122003,-0.25589246,MCAT
AFFX-LysX-5_at,0.512202,0.50811234,
202367_at,0.5122434,-0.4412154,CUX1
202913_at,0.5122768,-0.1581771,ARHGEF11
219943_s_at,0.5123104,-0.15815493,USP46
211594_s_at,0.5123549,0.3185358,MRPL9
217682_at,0.5123689,0.30715823,
201018_at,0.5124079,0.17617643,EIF1AX
203162_s_at,0.5124413,-0.27780042,KATNB1
217574_at,0.5124746,0.25363658,CDH8
212988_x_at,0.512562,-0.14736295,ACTG1///ACTB
210733_at,0.5125766,-0.20867087,TRAM1
87100_at,0.5125805,0.27996301,ABHD2
202745_at,0.5125834,-0.16336864,USP8
121_at,0.5125836,0.17810364,PAX8
214383_x_at,0.5125878,-0.25888436,KLHDC3
215255_at,0.5126145,0.36639165,IGSF9B
213076_at,0.5126364,0.22060859,ITPKC
214438_at,0.5126485,0.266908,HLX
205322_s_at,0.5126528,-0.47909725,MTF1
208734_x_at,0.512851,-0.27419473,RAB2A
213050_at,0.5128596,0.1913434,COBL
214351_x_at,0.5128727,0.1892728,SNORD68///RPL13
210122_at,0.5128744,0.25754083,PRM2
222245_s_at,0.512947,-0.25781373,FER1L4
214790_at,0.512995,-0.62081284,SENP6
204433_s_at,0.5130679,-0.37469815,SPATA2
201692_at,0.5131919,0.20905789,SIGMAR1
219754_at,0.5133004,-0.24302992,RBM41
213630_at,0.5133189,-0.18845038,NACAD
203783_x_at,0.5133477,0.24836348,POLRMT
202571_s_at,0.5133887,0.15525747,DLGAP4
211026_s_at,0.5134195,-0.17254019,MGLL
213081_at,0.5134862,-0.16691743,ZBTB22
222352_at,0.513548,0.29962113,FBXO31
219201_s_at,0.5136624,-0.18395072,TWSG1
216339_s_at,0.5137637,-0.38527593,TNXB///TNXA
207345_at,0.5137768,0.23983985,FST
218625_at,0.5138528,-0.26107397,NRN1
214340_at,0.5139158,0.20035867,ALOX12P2
202778_s_at,0.5139634,0.14283762,ZMYM2
214376_at,0.5139929,-0.23161507,MAPK10
209794_at,0.513999,-0.19520095,SRGAP3
207381_at,0.5139991,-0.31180873,ALOX12B
204259_at,0.514013,-0.48628517,MMP7
209244_s_at,0.5141022,0.35149127,KIF1C
212395_s_at,0.5141769,-0.18140555,EMC1
219659_at,0.5142018,-0.1930868,ATP8A2
206727_at,0.5142391,-0.62147575,C9
202660_at,0.5143429,0.19775709,ITPR2
213018_at,0.5144112,-0.17593638,GATAD1
213578_at,0.5144413,0.20085155,BMPR1A
210986_s_at,0.5145921,0.16058324,TPM1
200041_s_at,0.5146076,-0.20673317,ATP6V1G2-DDX39B///SNORD84///DDX39B
204399_s_at,0.5147165,0.39579354,EML2
207917_at,0.5147272,-0.24312133,NUDT13
209402_s_at,0.5147535,0.20423494,SLC12A4
218133_s_at,0.5148113,-0.42956004,NIF3L1
203333_at,0.5148637,-0.33234377,KIFAP3
217783_s_at,0.5149636,-0.19032896,YPEL5
200064_at,0.5149725,-0.31127373,HSP90AB1
201025_at,0.515022,0.18805391,EIF5B
212270_x_at,0.5150224,-0.18772862,RPL17-C18orf32///SNORD58C///C18orf32///SNORD58A///SNORD58B///RPL17
207366_at,0.515073,-0.18205618,KCNS1
217396_at,0.5150995,0.37526526,
200030_s_at,0.515229,-0.2512894,SLC25A3
220555_s_at,0.5152648,0.32608755,PDZD7
205280_at,0.5152927,-0.29128342,GLRB
204036_at,0.5154282,-0.22418495,LPAR1
202611_s_at,0.5154628,0.28431356,MED14
215863_at,0.5154629,0.26914659,TFR2
216993_s_at,0.5154704,0.19806942,COL11A2
207985_at,0.5155847,0.2829966,
221681_s_at,0.5156075,0.22258108,DSPP
200866_s_at,0.5156158,-0.46879753,PSAP
221616_s_at,0.5156431,0.2643628,TAF9B
200087_s_at,0.5156877,-0.19115248,TMED2
217727_x_at,0.5157035,-0.1902859,VPS35
212458_at,0.5157057,-0.16647308,SPRED2
177_at,0.515709,-0.2936696,PLD1
200013_at,0.5157156,-0.17894979,RPL24
209653_at,0.5157266,-0.65403978,KPNA4
201552_at,0.5157403,0.16739441,LAMP1
208514_at,0.5157604,0.43134611,KCNE1
212783_at,0.5158297,0.21412837,RBBP6
217260_x_at,0.5158781,-0.30025653,LOC102723479
219852_s_at,0.5158806,0.29422983,MORN1
204735_at,0.5159011,-0.17213058,PDE4A
200679_x_at,0.5159356,-0.35960201,HMGB1
202283_at,0.515941,-0.52928878,SERPINF1
203471_s_at,0.5159519,0.22464557,PLEK
209306_s_at,0.5159863,0.16345132,SWAP70
218796_at,0.5160899,0.23115148,FERMT1
206357_at,0.5161778,0.48396118,OPA3
44146_at,0.5162112,0.19089039,GMEB2
204327_s_at,0.516275,0.16596975,ZNF202
209300_s_at,0.5162967,-0.2446719,NECAP1
214786_at,0.5163292,-0.26330204,MAP3K1
221950_at,0.5163428,0.24401066,EMX2
207232_s_at,0.516371,-0.46673977,DZIP3
221452_s_at,0.5164531,-0.32535815,TMEM14B
212592_at,0.5164568,0.57071729,JCHAIN
215593_at,0.5164605,0.23940234,
202152_x_at,0.5165111,0.22408431,USF2
202701_at,0.5166696,-0.19564978,BMP1
217461_x_at,0.5167919,0.72438337,BTF3P12
201127_s_at,0.5168252,-0.3357405,ACLY
207732_s_at,0.5169225,0.36029407,DLG3
202137_s_at,0.5169395,-0.21901284,ZMYND11
202760_s_at,0.5170078,-0.25541079,PALM2-AKAP2///AKAP2
219804_at,0.517029,0.64741264,SYNPO2L
204858_s_at,0.5171591,0.39383563,TYMP
213731_s_at,0.5172011,0.22429509,TCF3
221475_s_at,0.5172333,-0.14676403,RPL15
218168_s_at,0.5173407,0.17432201,COQ8A
212750_at,0.5173439,-0.17253999,PPP1R16B
212238_at,0.5173506,0.14660115,ASXL1
212944_at,0.5173611,0.35993551,SLC5A3
205885_s_at,0.5173632,0.65442987,ITGA4
216392_s_at,0.517395,0.31960423,SEC23IP
218107_at,0.5174203,0.15330299,WDR26
206871_at,0.5174437,0.31603055,ELANE
203037_s_at,0.5174619,0.20169759,MTSS1
208405_s_at,0.5175452,0.15258162,CD164
218103_at,0.5175626,-0.15766707,FTSJ3
218613_at,0.5175933,-0.17702718,PSD3
213948_x_at,0.5175987,-0.20559904,CADM3
212555_at,0.5176167,-0.52547422,PRKAR1B
200598_s_at,0.5177867,-0.32782488,MIR3652///HSP90B1
205906_at,0.5178207,0.28277054,FOXJ1
218465_at,0.5178732,0.17007932,TMEM33
206522_at,0.5179323,-0.41378339,MGAM
203944_x_at,0.5179426,0.13251926,BTN2A1
213015_at,0.5180333,0.21589826,BBX
204234_s_at,0.5181034,-0.21109024,ZNF195
212301_at,0.5181363,-0.21005296,RTF1
215234_at,0.5181394,0.22564586,DYRK1A
212206_s_at,0.5181442,-0.14003853,H2AFV
221199_at,0.5181534,0.16699547,GFRA4
206810_at,0.518155,0.54746206,LOC101060181///ZNF44
205779_at,0.5182035,0.46691518,RAMP2
219052_at,0.5182191,0.19932635,HPS6
219351_at,0.5182205,0.14126223,TRAPPC2
216272_x_at,0.5182219,0.28274992,SYDE1
214670_at,0.5182311,-0.23168826,ZKSCAN1
203858_s_at,0.5182495,0.15295387,COX10
216730_at,0.5182968,-0.19629555,
220574_at,0.518333,-0.27256102,SEMA6D
206376_at,0.5183417,-0.76052426,SLC6A15
204478_s_at,0.5183681,0.17282804,RABIF
203294_s_at,0.5184096,0.32602971,LMAN1
220158_at,0.5184235,0.21287138,LGALS14
215040_at,0.5184499,0.17356161,RNASEH2B
205449_at,0.5184839,-0.46551588,SAC3D1
220276_at,0.5186029,-0.47603322,RERGL
216132_at,0.5186591,-0.35094741,
222006_at,0.518701,0.2192556,LETM1
220079_s_at,0.5187312,0.17131956,USP48
201889_at,0.5187773,-0.22640331,FAM3C
200651_at,0.5187798,-0.18449894,SNORD96A///SNORD95///RACK1
206293_at,0.5187995,0.32991997,SULT2A1
206638_at,0.518813,0.46834578,HTR2B
209063_x_at,0.5188181,0.17049834,PAIP1
222160_at,0.5188896,0.18018747,AKAP8L
216257_at,0.5189628,0.23616518,SERPINB13
208566_at,0.518973,0.33017009,LOC100996843
209727_at,0.5189797,-0.29552329,GM2A
211325_x_at,0.519034,0.1709209,DSTNP2
218749_s_at,0.5191287,-0.32727851,SLC8B1
220430_at,0.5191695,0.38367823,FAM110D
201512_s_at,0.519172,0.17146762,TOMM70
213842_x_at,0.5191861,0.26067546,NSUN5P2///NSUN5P1
206841_at,0.5191917,-0.30321713,PDE6H
204599_s_at,0.5192071,0.17085569,MRPL28
214286_at,0.5192439,0.37282172,GNAT1
212869_x_at,0.5192459,0.14276315,LOC101928826///TPT1
201803_at,0.5192941,-0.17419886,POLR2B
206537_at,0.5193122,0.29961236,XIAP
212612_at,0.5193393,-0.14316404,RCOR1
202867_s_at,0.5193491,-0.18630276,DNAJB12
